ID row col Width ALBST
L6_2239 262.965638 166.9004208 0.003776333 -0.93152
L6_2240 266.6095037 161.2903226 0.000311421 -0.92896
L6_2241 270.2533693 155.6802244 -0.003497876 -0.92704
L6_2323 269.6460584 167.2510519 0.003368299 -0.9264
L6_2324 273.2899241 161.6409537 -0.000856935 -0.92512
L6_2325 276.9337897 156.0308555 -0.004460454 -0.92128
L6_2407 272.6826131 173.2117812 0.006538696 -0.92448
L6_2408 276.3264788 167.601683 0.00295248 -0.92256
L6_2409 279.9703444 161.9915849 -0.00089565 -0.92
L6_2410 283.6142101 156.3814867 -0.004891669 -0.91744
L6_2493 275.7191678 179.1725105 0.010089506 -0.91936
L6_2494 279.3630335 173.5624123 0.006133506 -0.91936
L6_2495 283.0068991 167.9523142 0.001993516 -0.9168
L6_2496 286.6507648 162.342216 0.001715604 -0.91488
L6_2497 290.2946304 156.7321178 -0.005355922 -0.91296
L6_2583 289.6873195 168.3029453 0.001487408 -0.91232
L6_2584 293.3311852 162.6928471 -0.002281608 -0.91104
L6_2585 296.9750508 157.0827489 -0.006347061 -0.9072
L6_2672 292.7238742 174.2636746 0.00465211 -0.9104
L6_2673 296.3677399 168.6535764 0.001084143 -0.90784
L6_2674 300.0116055 163.0434783 -0.003172183 -0.90528
L6_2675 303.6554712 157.4333801 -0.006972916 -0.90464
L6_2763 299.4042946 174.6143058 0.003958601 -0.904
L6_2764 303.0481602 169.0042076 3.094E-05 -0.90336
L6_2765 306.6920259 163.3941094 -0.00359318 -0.90016
L6_2766 310.3358915 157.7840112 -0.007332255 -0.89952
L6_2856 306.0847149 174.9649369 0.003684838 -0.89888
L6_2857 309.7285806 169.3548387 -0.000447955 -0.89824
L6_2858 313.3724463 163.7447405 -0.004098593 -0.89696
L6_2950 312.7651353 175.315568 0.002766051 -0.89632
L6_2951 316.409001 169.7054698 -0.000868867 -0.8944
L6_2952 320.0528666 164.0953717 -0.004419092 -0.8912
L6_3046 319.4455557 175.6661992 0.002999951 -0.89184
L6_3047 323.0894213 170.056101 -0.0006068 -0.88928
L6_3048 326.733287 164.4460028 -0.00419803 -0.88672
L6_3143 326.125976 176.0168303 0.003211783 -0.88736
L6_3144 329.7698417 170.4067321 -0.000407263 -0.88416
L6_3145 333.4137073 164.7966339 -0.004531595 -0.88416
L6_3242 332.8063964 176.3674614 0.002286555 -0.8816
L6_3243 336.4502621 170.7573633 0.00146393 -0.88032
L6_3244 340.0941277 165.1472651 -0.005074298 -0.87776
L6_3342 339.4868168 176.7180926 0.001770313 -0.87712
L6_3343 343.1306824 171.1079944 -0.001852772 -0.8752
L6_3344 346.7745481 165.4978962 -0.00546388 -0.87264
L6_3422 269.6460584 294.8807854 -0.004323323 0.47712
L6_3423 273.2899241 289.2706872 -0.003844935 0.4816
L6_3424 276.9337897 283.6605891 -0.004269187 0.48544
L6_3442 342.5233715 182.6788219 0.005562816 -0.8752
L6_3443 346.1672371 177.0687237 0.00142723 -0.872
L6_3444 349.8111028 171.4586255 -0.002325167 -0.87072
L6_3521 261.7510162 317.6718093 -0.001454594 0.46304
L6_3522 265.3948818 312.0617111 0.001189917 0.46624
L6_3523 269.0387475 306.4516129 -0.000708274 0.47072
L6_3524 272.6826131 300.8415147 -0.000849207 0.47584
L6_3525 276.3264788 295.2314165 -0.000455788 0.48032
L6_3526 279.9703444 289.6213184 -0.000702133 0.48416
L6_3527 283.6142101 284.0112202 -0.000679281 0.488
L6_3528 287.2580757 278.401122 -0.00151326 0.49248
L6_3529 290.9019414 272.7910238 -0.001949788 0.49632
L6_3530 294.545807 267.1809257 -0.002853469 0.5008
L6_3531 298.1896727 261.5708275 -0.003739274 0.50464
L6_3532 301.8335383 255.9607293 -0.005096727 0.50976
L6_3545 349.2037918 183.029453 0.004527617 -0.87008
L6_3546 352.8476575 177.4193548 0.000913605 -0.86816
L6_3547 356.4915232 171.8092567 -0.002700461 -0.8656
L6_3623 261.1437052 329.2426367 -0.000569605 0.456
L6_3624 264.7875709 323.6325386 0.001160052 0.46048
L6_3625 268.4314365 318.0224404 0.002291534 0.46368
L6_3626 272.0753022 312.4123422 0.002501481 0.4688
L6_3627 275.7191678 306.802244 0.002435013 0.47264
L6_3628 279.3630335 301.1921459 0.002569223 0.47776
L6_3629 283.0068991 295.5820477 0.002993155 0.48288
L6_3630 286.6507648 289.9719495 0.00265555 0.48608
L6_3631 290.2946304 284.3618513 0.002594403 0.49056
L6_3632 293.9384961 278.7517532 0.001672153 0.49504
L6_3633 297.5823617 273.141655 0.00082023 0.49952
L6_3634 301.2262274 267.5315568 0.000332934 0.50336
L6_3635 304.8700931 261.9214586 -0.0009997 0.50784
L6_3636 308.5139587 256.3113604 -0.001966071 0.51168
L6_3649 355.8842122 183.3800842 0.004723835 -0.8656
L6_3650 359.5280779 177.769986 0.001172364 -0.86304
L6_3651 363.1719435 172.1598878 -0.002460134 -0.86048
L6_3727 260.5363943 340.8134642 0.000363458 0.44832
L6_3728 264.1802599 335.2033661 0.002039524 0.45216
L6_3729 267.8241256 329.5932679 0.003505262 0.45728
L6_3730 271.4679912 323.9831697 0.004945169 0.46048
L6_3731 275.1118569 318.3730715 0.006111734 0.46752
L6_3732 278.7557225 312.7629734 0.006117864 0.47264
L6_3739 304.2627821 273.4922861 0.003963453 0.50208
L6_3740 307.9066478 267.8821879 0.003103834 0.5072
L6_3741 311.5505134 262.2720898 0.001760464 0.51104
L6_3742 315.1943791 256.6619916 -0.00055914 0.51552
L6_3743 318.8382447 251.0518934 -0.002880763 0.51936
L6_3755 362.5646326 183.7307153 0.004955497 -0.86048
L6_3756 366.2084982 178.1206171 0.001363739 -0.85856
L6_3757 369.8523639 172.5105189 -0.002235266 -0.856
L6_3833 259.9290833 352.3842917 -0.000250099 0.44128
L6_3834 263.572949 346.7741935 0.002291249 0.44448
L6_3848 314.5870681 268.2328191 0.005803833 0.50912
L6_3849 318.2309338 262.6227209 0.003601575 0.5168
L6_3850 321.8747994 257.0126227 0.001290568 0.52
L6_3851 325.5186651 251.4025245 -0.001022265 0.52384
L6_3852 329.1625308 245.7924264 -0.003247955 0.52704
L6_3863 369.2450529 184.0813464 0.005174439 -0.85664
L6_3864 372.8889186 178.4712482 0.001583196 -0.85344
L6_3865 376.5327843 172.8611501 -0.002030996 -0.85088
L6_3959 324.9113542 262.973352 0.005378477 0.51744
L6_3960 328.5552198 257.3632539 0.002964568 0.5232
L6_3961 332.1990855 251.7531557 0.000906239 0.5264
L6_3962 335.8429511 246.1430575 -0.001400269 0.53088
L6_3974 379.569339 178.8218794 0.001826914 -0.84896
L6_3975 383.2132046 173.2117812 -0.001789669 -0.84704
L6_4072 338.8795058 252.1037868 0.002322242 0.53024
L6_4073 342.5233715 246.4936886 -0.000445031 0.53472
L6_4074 346.1672371 240.8835905 -0.003478249 0.53856
L6_4085 386.2497593 179.1725105 0.002036689 -0.84512
L6_4086 389.893625 173.5624123 -0.001561541 -0.84256
L6_4185 345.5599262 252.454418 0.003502171 0.53664
L6_4186 349.2037918 246.8443198 0.000555882 0.5392
L6_4187 352.8476575 241.2342216 -0.00241207 0.54176
L6_4198 392.9301797 179.5231417 0.002332074 -0.84128
L6_4199 396.5740454 173.9130435 -0.000278234 -0.83744
L6_4299 352.2403466 252.8050491 0.004357947 0.54112
L6_4300 355.8842122 247.1949509 0.001406722 0.54368
L6_4301 359.5280779 241.5848527 -0.001574926 0.54688
L6_4313 403.2544657 174.2636746 0.000824986 -0.83296
L6_4314 406.8983314 168.6535764 -0.002142699 -0.8304
L6_4416 362.5646326 247.545582 0.002286216 0.5488
L6_4417 366.2084982 241.9354839 -0.000694235 0.55136
L6_4418 369.8523639 236.3253857 -0.004272798 0.55392
L6_4429 409.9348861 174.6143058 0.001673675 -0.82848
L6_4430 413.5787517 169.0042076 -0.001936169 -0.82592
L6_4533 369.2450529 247.8962132 0.003137499 0.55328
L6_4534 372.8889186 242.286115 -0.000462384 0.55584
L6_4535 376.5327843 236.6760168 -0.003420445 0.55904
L6_4546 416.6153064 174.9649369 0.001913465 -0.824
L6_4547 420.2591721 169.3548387 -0.00170101 -0.82208
L6_4651 375.9254733 248.2468443 0.003358319 0.55776
L6_4652 379.569339 242.6367461 0.000491974 0.56096
L6_4653 383.2132046 237.026648 -0.003185869 0.56288
L6_4664 423.2957268 175.315568 0.001840087 -0.81824
L6_4665 426.9395925 169.7054698 -0.002192573 -0.8176
L6_4772 386.2497593 242.9873773 0.000651825 0.5648
L6_4784 429.9761472 175.6661992 0.000426641 -0.81312
L6_4785 433.6200128 170.056101 -0.003580948 -0.81248
L6_4893 392.9301797 243.3380084 0.000220892 0.56992
L6_4904 433.0127019 181.6269285 0.002405699 -0.80992
L6_4905 436.6565675 176.0168303 -0.001653775 -0.80928
L6_5016 399.6106001 243.6886396 0.000506311 0.57504
L6_5017 403.2544657 238.0785414 -0.003153941 0.57696
L6_5027 439.6931223 181.9775596 0.001915732 -0.80544
L6_5028 443.3369879 176.3674614 -0.001698573 -0.80352
L6_5139 402.6471548 249.6493689 0.004204412 0.57888
L6_5140 406.2910204 244.0392707 0.000187941 0.57888
L6_5151 446.3735426 182.3281907 0.002143416 -0.8016
L6_5152 450.0174083 176.7180926 -0.001460463 -0.7984
L6_5265 409.3275751 250 0.003845719 0.5808
L6_5266 412.9714408 244.3899018 0.000250206 0.584
L6_5277 453.053963 182.6788219 0.002354699 -0.79584
L6_5278 456.6978286 177.0687237 -0.001314229 -0.79392
L6_5392 416.0079955 250.3506311 0.003379302 0.58784
L6_5393 419.6518612 244.740533 -0.000836286 0.58848
L6_5404 459.7343834 183.029453 0.001946288 -0.79136
L6_5405 463.378249 177.4193548 -0.00166926 -0.7888
L6_5521 422.6884159 250.7012623 0.003015409 0.59104
L6_5522 426.3322815 245.0911641 -0.000619312 0.59296
L6_5532 462.7709381 188.9901823 0.004927979 -0.78688
L6_5533 466.4148037 183.3800842 0.000922287 -0.78688
L6_5534 470.0586694 177.769986 0.003340805 -0.78624
L6_5651 429.3688362 251.0518934 0.003241817 0.59488
L6_5652 433.0127019 245.4417952 -0.000357344 0.59872
L6_5662 469.4513584 189.3408135 0.002949626 -0.7824
L6_5663 473.0952241 183.7307153 -0.000814625 -0.78048
L6_5732 238.0658894 513.6746143 -0.001889343 0.32864
L6_5783 436.0492566 251.4025245 0.002817792 0.60064
L6_5784 439.6931223 245.7924264 -0.000891107 0.60256
L6_5794 476.1317788 189.6914446 0.002647854 -0.77728
L6_5795 479.7756445 184.0813464 -0.001236305 -0.776
L6_5864 234.4220237 519.2847125 -0.004213846 0.32544
L6_5865 241.1024441 519.6353436 0.000242415 0.3248
L6_5866 247.7828645 519.9859748 0.004341043 0.3248
L6_5917 442.729677 251.7531557 0.002408242 0.60512
L6_5918 446.3735426 246.1430575 -0.00121225 0.60768
L6_5927 479.1683335 195.6521739 0.006178331 -0.77664
L6_5928 482.8121992 190.0420757 0.002589719 -0.77408
L6_5929 486.4560648 184.4319776 -0.00104512 -0.77152
L6_5998 237.4585785 525.2454418 -0.002271947 0.3216
L6_5999 244.1389988 525.5960729 0.002025524 0.32096
L6_6052 449.4100973 252.1037868 0.002639505 0.6096
L6_6053 453.053963 246.4936886 -0.000964658 0.61216
L6_6063 489.4926195 190.3927069 0.002194102 -0.7696
L6_6064 493.1364852 184.7826087 -0.001421816 -0.76704
L6_6134 240.4951332 531.2061711 -0.000349018 0.31776
L6_6135 247.1755535 531.5568022 0.003324477 0.31712
L6_6189 456.0905177 252.454418 0.002851416 0.61472
L6_6190 459.7343834 246.8443198 -0.000758919 0.61728
L6_6200 496.1730399 190.743338 0.001833772 -0.76384
L6_6201 499.8169056 185.1332398 -0.001838465 -0.76192
L6_6270 236.8512675 536.8162693 -0.003297286 0.31392
L6_6271 243.5316879 537.1669004 0.000632515 0.31328
L6_6327 462.7709381 252.8050491 0.00243964 0.6192
L6_6328 466.4148037 247.1949509 0.001185342 0.62112
L6_6337 499.2095946 196.7040673 0.005062 -0.76128
L6_6338 502.8534603 191.0939691 0.001343418 -0.76
L6_6339 506.4973259 185.483871 -0.002272721 -0.75744
L6_6409 239.8878222 542.7769986 -0.001996901 0.31008
L6_6410 246.5682426 543.1276297 0.002285136 0.31008
L6_6467 469.4513584 253.1556802 0.001698745 0.62496
L6_6468 473.0952241 247.545582 -0.002211667 0.62624
L6_6477 505.890015 197.0546985 0.004934262 -0.75552
L6_6478 509.5338806 191.4446003 0.000971481 -0.75488
L6_6479 513.1777463 185.8345021 0.002668345 -0.75296
L6_6549 242.9243769 548.7377279 -0.000174692 0.30624
L6_6550 249.6047973 549.088359 0.004227449 0.30624
L6_6607 472.4879131 259.1164095 0.004656179 0.62688
L6_6608 476.1317788 253.5063114 0.000967721 0.6288
L6_6609 479.7756445 247.8962132 -0.003170764 0.62944
L6_6618 512.5704353 197.4053296 0.004747378 -0.75296
L6_6619 516.214301 191.7952314 0.001157105 -0.7504
L6_6620 519.8581666 186.1851332 -0.003050748 -0.74976
L6_6690 239.2805113 554.3478261 -0.002390859 0.30304
L6_6691 245.9609316 554.6984572 0.001904798 0.3024
L6_6750 479.1683335 259.4670407 0.003690061 0.632
L6_6751 482.8121992 253.8569425 -0.000151092 0.63328
L6_6752 486.4560648 248.2468443 -0.003798114 0.63584
L6_6761 519.2508557 197.7559607 0.004326794 -0.74848
L6_6762 522.8947214 192.1458626 0.000736441 -0.744
L6_6763 526.538587 186.5357644 -0.003286749 -0.74336
L6_6833 242.317066 560.3085554 -0.001095031 0.2992
L6_6834 248.9974864 560.6591865 0.00320582 0.29856
L6_6894 485.8487539 259.8176718 0.00280452 0.63776
L6_6895 489.4926195 254.2075736 -0.001189689 0.6384
L6_6905 525.9312761 198.1065919 0.003526214 -0.73952
L6_6906 529.5751417 192.4964937 0.000489216 -0.73824
L6_6907 533.2190074 186.8863955 0.00467625 -0.7408
L6_6978 245.3536207 566.2692847 0.000284467 0.29536
L6_6979 252.0340411 566.6199158 0.00386944 0.29472
L6_7040 492.5291742 260.1683029 0.001420052 0.6416
L6_7041 496.1730399 254.5582048 -0.002605048 0.64288
L6_7051 532.6116964 198.457223 0.00179057 -0.73312
L6_7052 536.2555621 192.8471248 -0.002171955 -0.73376
L6_7124 248.3901754 572.230014 0.000289874 0.29152
L6_7125 255.0705958 572.5806452 0.003402353 0.28832
L6_7186 495.565729 266.1290323 0.004220639 0.64544
L6_7187 499.2095946 260.5189341 0.000358184 0.64608
L6_7188 502.8534603 254.9088359 -0.00373522 0.64672
L6_7198 539.2921168 198.8078541 0.00054979 -0.72992
L6_7272 251.4267301 578.1907433 -0.000386669 0.28704
L6_7273 258.1071505 578.5413745 0.003063557 0.28512
L6_7335 502.2461493 266.4796634 0.003510521 0.648
L6_7336 505.890015 260.8695652 -0.000575694 0.65056
L6_7337 509.5338806 255.259467 0.004324243 0.65376
L6_7347 545.9725372 199.1584853 0.000741639 -0.72544
L6_7421 254.4632848 584.1514727 -0.000356915 0.2832
L6_7422 261.1437052 584.5021038 0.002819924 0.28128
L6_7485 508.9265697 266.8302945 0.003091746 0.65312
L6_7486 512.5704353 261.2201964 -0.001122167 0.65504
L6_7496 549.0090919 205.1192146 0.004556301 -0.72352
L6_7497 552.6529575 199.5091164 0.000991044 -0.72096
L6_7498 556.2968232 193.8990182 -0.002631494 -0.7184
L6_7571 257.4998396 590.112202 -0.000780473 0.27936
L6_7572 264.1802599 590.4628331 0.002603728 0.27616
L6_7636 515.6069901 267.1809257 0.002051272 0.65824
L6_7637 519.2508557 261.5708275 -0.002119476 0.65888
L6_7648 559.3333779 199.8597475 0.001209211 -0.71648
L6_7723 260.5363943 596.0729313 -0.001161441 0.27488
L6_7724 267.2168146 596.4235624 0.00174092 0.27232
L6_7788 518.6435448 273.141655 0.004813043 0.66208
L6_7789 522.2874104 267.5315568 0.000568966 0.66336
L6_7790 525.9312761 261.9214586 -0.003304462 0.66464
L6_7800 562.3699326 205.8204769 0.005010702 -0.71456
L6_7801 566.0137983 200.2103787 0.00141467 -0.71072
L6_7876 263.572949 602.0336606 -0.001688318 0.2704
L6_7877 270.2533693 602.3842917 0.001495023 0.26912
L6_7942 525.3239651 273.4922861 0.003346521 0.66656
L6_7943 528.9678308 267.8821879 0.000715696 0.6672
L6_7944 532.6116964 262.2720898 -0.004323623 0.6704
L6_7954 569.050353 206.171108 0.004629577 -0.70816
L6_7955 572.6942186 200.5610098 0.001018033 -0.70624
L6_8031 266.6095037 607.9943899 -0.001992453 0.26656
L6_8032 273.2899241 608.345021 0.001524322 0.26464
L6_8098 532.0043855 273.8429173 0.002540668 0.67104
L6_8099 535.6482511 268.2328191 -0.001153183 0.67296
L6_8110 575.7307733 206.5217391 0.004177468 -0.70432
L6_8111 579.374639 200.911641 0.000630796 -0.7024
L6_8112 583.0185047 195.3015428 -0.002367042 -0.6992
L6_8187 269.6460584 613.9551192 -0.001958393 0.26272
L6_8188 276.3264788 614.3057504 0.00137712 0.25952
L6_8189 283.0068991 614.6563815 0.004968825 0.25824
L6_8255 538.6848059 274.1935484 0.002210409 0.67616
L6_8256 542.3286715 268.5834502 -0.001560831 0.67744
L6_8268 586.0550594 201.2622721 0.001597569 -0.69792
L6_8269 589.698925 195.6521739 -0.001514913 -0.69472
L6_8346 272.6826131 619.9158485 -0.002202552 0.2576
L6_8347 279.3630335 620.2664797 0.000990639 0.25568
L6_8348 286.0434538 620.6171108 0.004720924 0.25248
L6_8415 545.3652262 274.5441795 0.001439214 0.68064
L6_8416 549.0090919 268.9340813 0.002602194 0.68192
L6_8428 592.7354797 201.6129032 0.002359683 -0.69344
L6_8429 596.3793454 196.002805 -0.000682824 -0.69024
L6_8506 275.7191678 625.8765778 -0.002418946 0.25376
L6_8507 282.3995882 626.227209 0.000556791 0.25184
L6_8508 289.0800086 626.5778401 0.003850757 0.248
L6_8575 548.4017809 280.5049088 0.004757616 0.68448
L6_8576 552.0456466 274.8948107 0.000573423 0.68448
L6_8577 555.6895122 269.2847125 -0.003205652 0.68576
L6_8589 599.4159001 201.9635344 0.0029764 -0.68448
L6_8590 603.0597657 196.3534362 0.000794515 -0.6864
L6_8668 278.7557225 631.8373072 -0.003215977 0.2512
L6_8669 285.4361429 632.1879383 -0.000380386 0.24736
L6_8670 292.1165633 632.5385694 0.002541663 0.2448
L6_8671 298.7969836 632.8892006 0.005849644 0.2416
L6_8738 555.0822013 280.85554 0.003625464 0.68832
L6_8739 558.726067 275.2454418 -0.000513756 0.68896
L6_8740 562.3699326 269.6353436 -0.004166669 0.69088
L6_8751 602.4524548 207.9242637 0.003460234 -0.68
L6_8752 606.0963205 202.3141655 -0.000210304 -0.68192
L6_8753 609.7401861 196.7040673 -0.00409422 -0.68256
L6_8832 288.4726976 638.1486676 -0.001223068 0.24352
L6_8833 295.153118 638.4992987 0.001679683 0.24096
L6_8834 301.8335383 638.8499299 0.004980228 0.23776
L6_8902 561.7626217 281.2061711 0.002696233 0.69152
L6_8903 565.4064873 275.5960729 -0.001271849 0.6928
L6_8915 609.1328752 208.2748948 -0.000195408 -0.6768
L6_8916 612.7767408 202.6647966 0.003728561 -0.67936
L6_8997 291.5092523 644.1093969 -0.001745052 0.23904
L6_8998 298.1896727 644.4600281 0.001245427 0.23648
L6_8999 304.8700931 644.8106592 0.004275559 0.23456
L6_9068 568.443042 281.5568022 0.001660738 0.69536
L6_9069 572.0869077 275.9467041 -0.002366945 0.69664
L6_9080 612.1694299 214.2356241 -0.000185738 -0.67232
L6_9081 615.8132955 208.6255259 -0.003762138 -0.67424
L6_9163 294.545807 650.0701262 -0.002515513 0.23584
L6_9164 301.2262274 650.4207574 0.000397986 0.23264
L6_9165 307.9066478 650.7713885 0.002780322 0.2288
L6_9235 575.1234624 281.9074334 0.001223312 0.70048
L6_9236 578.7673281 276.2973352 -0.002958422 0.70112
L6_9246 615.2059846 220.1963534 0.000523477 -0.66784
L6_9330 297.5823617 656.0308555 0.003827356 0.23072
L6_9331 304.2627821 656.3814867 -0.001002166 0.22816
L6_9332 310.9432025 656.7321178 0.00148496 0.2256
L6_9333 317.6236228 657.0827489 0.004319751 0.22176
L6_9402 578.1600171 287.8681627 0.004172331 0.7056
L6_9403 581.8038828 282.2580645 0.000207442 0.70688
L6_9404 585.4477484 276.6479663 0.003982562 0.70432
L6_9500 307.2993368 662.342216 0.002750064 0.22432
L6_9501 313.9797572 662.6928471 0.000197004 0.22112
L6_9502 320.6601776 663.0434783 0.003011261 0.21856
L6_9572 584.8404375 288.2187938 0.00280016 0.70944
L6_9573 588.4843031 282.6086957 0.000942839 0.71072
L6_9670 310.3358915 668.3029453 0.004061315 0.21984
L6_9671 317.0163119 668.6535764 0.00123139 0.21728
L6_9672 323.6967323 669.0042076 0.001676518 0.21408
L6_9743 591.5208578 288.569425 0.000432504 0.71456
L6_9744 595.1647235 282.9593268 -0.004155969 0.712
L6_9754 631.60338 226.858345 -0.000773496 -0.65504
L6_9843 320.0528666 674.6143058 -0.002521323 0.21344
L6_9844 326.733287 674.9649369 0.00046984 0.21024
L6_9845 333.4137073 675.315568 0.003214587 0.20704
L6_9915 594.5574126 294.5301543 -0.001006074 0.72032
L6_9926 634.6399348 232.8190743 0.001453633 -0.65184
L6_9927 638.2838004 227.2089762 -0.002433044 -0.64992
L6_10017 329.7698417 680.9256662 -0.000985298 0.2064
L6_10018 336.4502621 681.2762973 0.001917325 0.2032
L6_10088 597.5939673 300.4908836 -0.00140482 0.7248
L6_10089 601.2378329 294.8807854 -0.004687268 0.72032
L6_10100 641.3203551 233.1697055 0.000232019 -0.648
L6_10192 332.8063964 686.8863955 -0.002320225 0.20256
L6_10193 339.4868168 687.2370266 0.000579233 0.19936
L6_10275 644.3569098 239.1304348 0.002675327 -0.64544
L6_10276 648.0007755 233.5203366 -0.001143248 -0.64288
L6_10369 342.5233715 693.197756 -0.000825028 0.19552
L6_10370 349.2037918 693.5483871 0.001206921 0.19232
L6_10452 651.0373302 239.4810659 0.001573623 -0.63904
L6_10453 654.6811958 233.8709677 -0.002637208 -0.63968
L6_10547 345.5599262 699.1584853 -0.002816495 0.19296
L6_10548 352.2403466 699.5091164 -0.000585267 0.18848
L6_10549 358.9207669 699.8597475 0.00184049 0.18528
L6_10618 610.3474971 312.7629734 0.00241855 0.7376
L6_10619 613.9913627 307.1528752 -0.001182173 0.74016
L6_10631 657.7177506 239.8316971 0.000210316 -0.6352
L6_10727 355.2769013 705.4698457 -0.002352851 0.18464
L6_10728 361.9573216 705.8204769 0.000118097 0.18144
L6_10798 617.0279174 313.1136045 0.001992787 0.74208
L6_10799 620.6717831 307.5035063 -0.001611505 0.74464
L6_10810 660.7543053 245.7924264 0.001794057 -0.63264
L6_10908 358.313456 711.430575 -0.003688788 0.1808
L6_10909 364.9938763 711.7812062 -0.001309262 0.1776
L6_10980 623.7083378 313.4642356 0.00215369 0.74848
L6_10992 667.4347256 246.1430575 -0.000614979 -0.62752
L6_11091 368.0304311 717.7419355 -0.003057326 0.17376
L6_11092 371.6742967 712.1318373 0.001207037 0.1744
L6_11163 630.3887582 313.8148668 0.001187864 0.75104
L6_11174 670.4712803 252.1037868 0.001206757 -0.62368
L6_11175 674.115146 246.4936886 -0.003001754 -0.62432
L6_11276 374.7108514 718.0925666 -0.000723316 0.17056
L6_11348 637.0691785 314.1654979 0.0001148 0.75616
L6_11358 673.5078351 258.0645161 0.003051342 -0.62048
L6_11359 677.1517007 252.454418 -0.000993926 -0.61856
L6_11462 377.7474061 724.0532959 -0.002428359 0.16672
L6_11463 381.3912718 718.4431978 0.001571354 0.168
L6_11534 640.1057332 320.1262272 0.001822494 0.76
L6_11535 643.7495989 314.516129 -0.002280705 0.76064
L6_11545 680.1882554 258.4151473 0.001471313 -0.61536
L6_11546 683.8321211 252.8050491 -0.002732479 -0.616
L6_11649 380.7839609 730.0140252 -0.004364753 0.16352
L6_11650 384.4278265 724.4039271 0.000376564 0.16352
L6_11651 388.0716922 718.7938289 0.003840085 0.1648
L6_11722 646.7861536 320.4768583 -0.000361703 0.76448
L6_11733 686.8686758 258.7657784 -0.000171856 -0.61152
L6_11839 387.4643812 730.3646564 -0.002180494 0.16032
L6_11840 391.1082469 724.7545582 0.001971233 0.15968
L6_11911 649.8227083 326.4375877 0.00173248 0.76768
L6_11912 653.466574 320.8274895 -0.002236858 0.76832
L6_11922 689.9052305 264.7265077 0.002385736 -0.6096
L6_11923 693.5490962 259.1164095 -0.001560814 -0.60768
L6_12029 390.5009359 736.3253857 -0.003764868 0.15648
L6_12030 394.1448016 730.7152875 0.000204428 0.15584
L6_12031 397.7886672 725.1051893 0.004465266 0.15776
L6_12102 656.5031287 326.7882188 0.000345678 0.77216
L6_12113 696.5856509 265.0771388 0.000738615 -0.60448
L6_12114 700.2295165 259.4670407 -0.003233011 -0.60384
L6_12221 393.5374906 742.286115 -0.005747495 0.15328
L6_12222 397.1813563 736.6760168 -0.001582819 0.152
L6_12223 400.8252219 731.0659187 0.002606829 0.15264
L6_12294 659.5396834 332.7489481 0.001931907 0.77664
L6_12295 663.183549 327.1388499 0.002303472 0.77536
L6_12305 699.6222056 271.0378682 0.003342641 -0.60064
L6_12306 703.2660712 265.42777 -0.000889205 -0.6
L6_12414 396.5740454 748.2468443 -0.007102421 0.14752
L6_12415 400.217911 742.6367461 -0.002930469 0.14816
L6_12416 403.8617767 737.026648 0.000832018 0.1488
L6_12488 666.2201038 333.0995792 -0.000593237 0.77984
L6_12499 706.3026259 271.3884993 0.000994425 -0.59616
L6_12500 709.9464916 265.7784011 -0.00297519 -0.59552
