ID row col Width ALBST
L6_1549 177.3347952 203.0154278 -0.002686337 -0.896540141
L6_1550 180.9786608 197.4053296 -0.006445881 -0.893852872
L6_1617 176.7274842 214.5862553 0.005099865 -0.896540141
L6_1618 180.3713499 208.9761571 0.001350854 -0.894524689
L6_1619 184.0152155 203.3660589 -0.002441366 -0.89183742
L6_1620 187.6590812 197.7559607 -0.006214527 -0.887806517
L6_1688 183.4079046 214.9368864 0.005339175 -0.892509237
L6_1689 187.0517702 209.3267882 0.001563563 -0.889821968
L6_1690 190.6956359 203.71669 -0.002215242 -0.885791065
L6_1762 193.7321906 209.6774194 0.001807712 -0.883775613
L6_1763 197.3760563 204.0673212 0.000421609 -0.879744709
L6_1836 200.412611 210.0280505 0.003595335 -0.882431979
L6_1837 204.0564766 204.4179523 0.001624865 -0.875713806
L6_1838 207.7003423 198.8078541 -0.001486417 -0.87235472
L6_1913 210.736897 204.7685835 0.002537962 -0.870339268
L6_1914 214.3807626 199.1584853 -0.00126333 -0.868323816
L6_1990 217.4173174 205.1192146 0.001776948 -0.863621095
L6_1991 221.061183 199.5091164 -0.002451201 -0.862949278
L6_2068 220.4538721 211.0799439 0.003817471 -0.858918374
L6_2069 224.0977377 205.4698457 0.000362169 -0.85757474
L6_2148 227.1342924 211.430575 0.001579472 -0.852872019
L6_2149 230.7781581 205.8204769 -0.002836591 -0.853543836
L6_2230 230.1708471 217.3913043 0.003002283 -0.849512932
L6_2231 233.8147128 211.7812062 -0.000828215 -0.846153846
L6_2314 236.8512675 217.7419355 0.002515882 -0.844138394
L6_2315 240.4951332 212.1318373 -0.001298397 -0.842122943
L6_2399 243.5316879 218.0925666 0.002101326 -0.839435673
L6_2400 247.1755535 212.4824684 -0.001695428 -0.837420222
L6_2486 250.2121082 218.4431978 0.002317585 -0.83540477
L6_2487 253.8559739 212.8330996 -0.001458973 -0.832717501
L6_2574 256.8925286 218.7938289 0.002549782 -0.830702049
L6_2575 260.5363943 213.1837307 -0.001259324 -0.82801478
L6_2664 263.572949 219.14446 0.002799062 -0.825999328
L6_2665 267.2168146 213.5343619 0.000995357 -0.823983876
L6_2755 270.2533693 219.4950912 0.003024673 -0.821296607
L6_2756 273.897235 213.884993 -0.000752256 -0.818609338
L6_2848 276.9337897 219.8457223 0.00268108 -0.815922069
L6_2849 280.5776554 214.2356241 -0.001218825 -0.813906617
L6_2942 283.6142101 220.1963534 0.002831071 -0.811891166
L6_2943 287.2580757 214.5862553 -0.000965473 -0.809875714
L6_3038 290.2946304 220.5469846 0.002429588 -0.805172993
L6_3039 293.9384961 214.9368864 -0.001522702 -0.803829358
L6_3135 296.9750508 220.8976157 0.001274961 -0.801142089
L6_3136 300.6189165 215.2875175 -0.002507215 -0.797783003
L6_3234 303.6554712 221.2482468 0.001528043 -0.795767551
L6_3235 307.2993368 215.6381487 -0.002267485 -0.793752099
L6_3333 306.6920259 227.2089762 0.00532866 -0.791736648
L6_3334 310.3358915 221.598878 0.001097601 -0.791736648
L6_3335 313.9797572 215.9887798 -0.002694841 -0.789049379
L6_3434 313.3724463 227.5596073 0.005084835 -0.789721196
L6_3435 317.0163119 221.9495091 0.00130976 -0.787033927
L6_3436 320.6601776 216.3394109 -0.002469821 -0.78367484
L6_3537 320.0528666 227.9102384 0.005314353 -0.785018475
L6_3538 323.6967323 222.3001403 0.001236741 -0.780987571
L6_3539 327.3405979 216.6900421 -0.002904531 -0.779643937
L6_3641 326.733287 228.2608696 0.004744281 -0.777628485
L6_3642 330.3771526 222.6507714 0.000505315 -0.777628485
L6_3643 334.0210183 217.0406732 -0.003331791 -0.774941216
L6_3747 333.4137073 228.6115007 0.003917637 -0.774269399
L6_3748 337.057573 223.0014025 3.869E-05 -0.772925764
L6_3855 340.0941277 228.9621318 0.004005962 -0.770238495
L6_3856 343.7379934 223.3520337 0.000294816 -0.766207592
L6_3966 350.4184137 223.7026648 -0.000344845 -0.762176688
L6_4076 353.4549684 229.6633941 0.003817024 -0.760161236
L6_4077 357.0988341 224.0532959 7.54371E-05 -0.757473967
L6_4189 360.1353888 230.0140252 0.00404135 -0.754786698
L6_4190 363.7792545 224.4039271 -0.00042703 -0.752099429
L6_4303 366.8158092 230.3646564 0.003606192 -0.750083977
L6_4304 370.4596748 224.7545582 -0.000350082 -0.747396708
L6_4398 296.9750508 348.5273492 0.003571359 0.433658045
L6_4406 326.125976 303.6465638 -0.003442275 0.469936177
L6_4407 329.7698417 298.0364656 -0.003435051 0.473967081
L6_4408 333.4137073 292.4263675 -0.002631073 0.480013436
L6_4419 373.4962295 230.7152875 0.003854074 -0.745381256
L6_4420 377.1400952 225.1051893 0.000117696 -0.742693987
L6_4514 300.0116055 354.4880785 0.000754582 0.43231441
L6_4516 307.2993368 343.2678822 -0.000680802 0.441048035
L6_4517 310.9432025 337.657784 -0.000746272 0.446422573
L6_4518 314.5870681 332.0476858 -0.000949772 0.451125294
L6_4519 318.2309338 326.4375877 -0.001169926 0.45448438
L6_4520 321.8747994 320.8274895 0.000764762 0.459187101
L6_4521 325.5186651 315.2173913 0.00035482 0.463889822
L6_4522 329.1625308 309.6072931 0.00028553 0.467920726
L6_4523 332.8063964 303.997195 0.000541754 0.472623446
L6_4524 336.4502621 298.3870968 0.000979742 0.477997985
L6_4525 340.0941277 292.7769986 0.000901548 0.482028888
L6_4526 343.7379934 287.1669004 0.001172985 0.486059792
L6_4527 347.381859 281.5568022 0.001000887 0.490762513
L6_4528 351.0257247 275.9467041 -0.001379548 0.495465233
L6_4537 383.8205156 225.4558205 0.000329113 -0.737319449
L6_4630 299.4042946 366.058906 -0.000402157 0.424252603
L6_4631 303.0481602 360.4488079 0.002297721 0.426939872
L6_4633 310.3358915 349.2286115 0.003118861 0.4397044
L6_4634 313.9797572 343.6185133 0.003200494 0.443735304
L6_4635 317.6236228 338.0084151 0.002681717 0.449109842
L6_4636 321.2674885 332.398317 0.002387719 0.452468928
L6_4637 324.9113542 326.7882188 0.002889316 0.456499832
L6_4638 328.5552198 321.1781206 0.00316097 0.460530736
L6_4639 332.1990855 315.5680224 0.00351362 0.464561639
L6_4640 335.8429511 309.9579243 0.003812437 0.470607995
L6_4641 339.4868168 304.3478261 0.004197386 0.475982533
L6_4642 343.1306824 298.7377279 0.004691669 0.480685254
L6_4643 346.7745481 293.1276297 0.004706985 0.485387974
L6_4644 350.4184137 287.5175316 0.004739398 0.489418878
L6_4645 354.0622794 281.9074334 0.002968264 0.496137051
L6_4646 357.706145 276.2973352 0.000280848 0.500839772
L6_4655 390.5009359 225.8064516 -0.000360784 -0.732616728
L6_4748 298.7969836 377.6297335 -0.001500783 0.415518979
L6_4749 302.4408493 372.0196353 0.000968077 0.419549882
L6_4750 306.0847149 366.4095372 0.003249499 0.422237151
L6_4765 360.7426998 282.2580645 0.003984145 0.500167954
L6_4766 364.3865654 276.6479663 0.001028215 0.504198858
L6_4767 368.0304311 271.0378682 -0.002661907 0.507557944
L6_4775 397.1813563 226.1570827 -0.001913803 -0.726570373
L6_4865 290.9019414 400.4207574 -0.003585529 0.399395364
L6_4866 294.545807 394.8106592 -0.001653669 0.404098085
L6_4867 298.1896727 389.200561 -0.000560819 0.408128989
L6_4868 301.8335383 383.5904628 0.000623925 0.411488075
L6_4869 305.477404 377.9803647 0.003008026 0.415518979
L6_4886 367.4231201 282.6086957 0.005119551 0.506886127
L6_4887 371.0669858 276.9985975 0.001343446 0.509573396
L6_4888 374.7108514 271.3884993 -0.002434032 0.512260665
L6_4895 400.217911 232.1178121 0.0015167 -0.723883104
L6_4896 403.8617767 226.5077139 -0.002348015 -0.721867652
L6_4985 286.6507648 417.601683 -0.003069193 0.387302654
L6_4986 290.2946304 411.9915849 -0.002263611 0.39066174
L6_4987 293.9384961 406.3814867 -0.000757792 0.396708095
L6_4988 297.5823617 400.7713885 0.000420307 0.400067182
L6_4989 301.2262274 395.1612903 0.002303573 0.404769903
L6_4990 304.8700931 389.5511921 0.003693553 0.409472623
L6_4991 308.5139587 383.941094 0.005048162 0.411488075
L6_5009 374.1035405 282.9593268 0.005347666 0.511588848
L6_5010 377.7474061 277.3492286 0.001587349 0.514276117
L6_5011 381.3912718 271.7391304 -0.002206423 0.516291569
L6_5018 406.8983314 232.4684432 0.000988887 -0.7198522
L6_5107 286.0434538 429.1725105 -0.002660601 0.380584481
L6_5108 289.6873195 423.5624123 -0.000361318 0.383943567
L6_5109 293.3311852 417.9523142 0.000894887 0.387974471
L6_5110 296.9750508 412.342216 0.00201187 0.392005375
L6_5111 300.6189165 406.7321178 0.003605278 0.39805173
L6_5112 304.2627821 401.1220196 0.004879951 0.400067182
L6_5113 307.9066478 395.5119215 0.00670761 0.406785354
L6_5133 380.7839609 283.3099579 0.00558466 0.516291569
L6_5134 384.4278265 277.6998597 0.001836444 0.51830702
L6_5135 388.0716922 272.0897616 -0.001955742 0.52099429
L6_5142 413.5787517 232.8190743 0.001254425 -0.714477662
L6_5231 285.4361429 440.743338 -0.002400462 0.372522674
L6_5232 289.0800086 435.1332398 0.000104411 0.376553577
L6_5233 292.7238742 429.5231417 0.001857776 0.379912664
L6_5234 296.3677399 423.9130435 0.004278356 0.383943567
L6_5235 300.0116055 418.3029453 0.005206998 0.389989923
L6_5259 387.4643812 283.6605891 0.005826691 0.520322472
L6_5260 391.1082469 278.0504909 0.002050662 0.523009741
L6_5261 394.7521125 272.4403927 -0.001727634 0.52569701
L6_5268 420.2591721 233.1697055 0.000804887 -0.710446758
L6_5356 284.828832 452.3141655 -0.0028102 0.365132684
L6_5357 288.4726976 446.7040673 -0.000406227 0.36849177
L6_5358 292.1165633 441.0939691 0.002094713 0.372522674
L6_5359 295.7604289 435.483871 0.004553391 0.376553577
L6_5386 394.1448016 284.0112202 0.006054675 0.525025193
L6_5387 397.7886672 278.401122 0.002289339 0.528384279
L6_5388 401.4325329 272.7910238 -0.00151221 0.530399731
L6_5395 426.9395925 233.5203366 0.000351919 -0.705744038
L6_5482 280.5776554 469.4950912 -0.004327443 0.35371179
L6_5483 284.221521 463.884993 -0.002539623 0.357070877
L6_5484 287.8653867 458.2748948 -0.000784306 0.36110178
L6_5485 291.5092523 452.6647966 0.001700734 0.364460867
L6_5486 295.153118 447.0546985 0.004133934 0.36849177
L6_5516 404.4690876 278.7517532 0.002540117 0.532415183
L6_5517 408.1129533 273.141655 -0.001250772 0.535102452
L6_5523 429.9761472 239.4810659 0.00368231 -0.703056769
L6_5524 433.6200128 233.8709677 -0.00042546 -0.701041317
L6_5610 279.9703444 481.0659187 -0.002035857 0.344978166
L6_5611 283.6142101 475.4558205 -0.001393904 0.347665435
L6_5612 287.2580757 469.8457223 0.000201998 0.353039973
L6_5613 290.9019414 464.2356241 0.00152373 0.357742694
L6_5614 294.545807 458.6255259 0.003734253 0.360429963
L6_5615 298.1896727 453.0154278 0.006173789 0.364460867
L6_5646 411.149508 279.1023843 0.001881609 0.539133356
L6_5647 414.7933736 273.4922861 -0.002416068 0.539805173
L6_5653 436.6565675 239.8316971 0.002727836 -0.69768223
L6_5654 440.3004332 234.2215989 -0.001211689 -0.696338596
L6_5740 279.3630335 492.6367461 -0.001126494 0.336916359
L6_5741 283.0068991 487.026648 0.000676689 0.340947262
L6_5742 286.6507648 481.4165498 0.002019162 0.345649983
L6_5743 290.2946304 475.8064516 0.002524269 0.349680887
L6_5744 293.9384961 470.1963534 0.004253707 0.354383608
L6_5745 297.5823617 464.5862553 0.005863435 0.357742694
L6_5778 417.8299283 279.4530154 0.000325084 0.543164259
L6_5785 443.3369879 240.1823282 0.002818866 -0.693651327
L6_5786 446.9808536 234.57223 -0.000959287 -0.690964058
L6_5872 278.7557225 504.2075736 -0.001712148 0.330198186
L6_5873 282.3995882 498.5974755 0.000978382 0.332885455
L6_5874 286.0434538 492.9873773 0.00338829 0.336916359
L6_5875 289.6873195 487.3772791 0.00476809 0.342290897
L6_5876 293.3311852 481.7671809 0.00614264 0.346993618
L6_5911 420.866483 285.4137447 0.003715914 0.546523346
L6_5912 424.5103487 279.8036466 -0.00035442 0.548538797
L6_5919 450.0174083 240.5329593 0.003045343 -0.688948606
L6_5920 453.6612739 234.9228612 0.000758578 -0.686261337
L6_6006 281.7922772 510.1683029 -0.001128878 0.326167282
L6_6007 285.4361429 504.5582048 0.002317249 0.327510917
L6_6046 427.5469034 285.7643759 0.003215232 0.550554249
L6_6047 431.1907691 280.1542777 0.000582446 0.552569701
L6_6054 456.6978286 240.8835905 0.003287155 -0.683574068
L6_6055 460.3416943 235.2734923 -0.001025035 -0.682230433
L6_6142 284.828832 516.1290323 -0.000144007 0.321464562
L6_6143 288.4726976 510.5189341 0.002867276 0.323480013
L6_6183 434.2273238 286.115007 0.002156135 0.555928787
L6_6184 437.8711894 280.5049088 -0.002095255 0.556600605
L6_6191 463.378249 241.2342216 0.002797033 -0.677527712
L6_6192 467.0221147 235.6241234 -0.001596224 -0.676855895
L6_6278 284.221521 527.6998597 -0.003108482 0.316090024
L6_6279 287.8653867 522.0897616 0.000584501 0.317433658
L6_6280 291.5092523 516.4796634 0.003717682 0.320792744
L6_6321 440.9077441 286.4656381 0.000797694 0.561975143
L6_6322 444.5516098 280.85554 -0.003475948 0.563318777
L6_6329 470.0586694 241.5848527 0.002408688 -0.674840443
L6_6330 473.702535 235.9747546 -0.001440132 -0.672153174
L6_6417 287.2580757 533.6605891 -0.004251517 0.310043668
L6_6418 290.9019414 528.0504909 -7.40976E-05 0.312730937
L6_6419 294.545807 522.4403927 0.004108006 0.31205912
L6_6460 443.9442989 292.4263675 0.00361348 0.565334229
L6_6461 447.5881645 286.8162693 -0.000842006 0.566006046
L6_6469 476.7390897 241.9354839 0.001312053 -0.669465905
L6_6557 290.2946304 539.6213184 -0.004539874 0.306012765
L6_6558 293.9384961 534.0112202 -0.000713176 0.307356399
L6_6559 297.5823617 528.401122 0.002973312 0.309371851
L6_6601 450.6247192 292.7769986 0.002455001 0.57003695
L6_6602 454.2685849 287.1669004 -0.001911859 0.570708767
L6_6610 483.4195101 242.286115 0.000341142 -0.665435002
L6_6699 293.3311852 545.5820477 -0.004804318 0.300638226
L6_6700 296.9750508 539.9719495 -0.000688836 0.303325495
L6_6701 300.6189165 534.3618513 0.00300869 0.305340947
L6_6744 457.3051396 293.1276297 0.001367623 0.574067854
L6_6745 460.9490052 287.5175316 -0.003011595 0.575411488
L6_6753 490.0999305 242.6367461 -0.000918315 -0.658716829
L6_6843 300.0116055 545.9326788 -0.000912983 0.299294592
L6_6844 303.6554712 540.3225806 0.002702026 0.301310044
L6_6888 463.98556 293.4782609 0.00032145 0.578098757
L6_6896 493.1364852 248.5974755 0.002418585 -0.656701377
L6_6897 496.7803508 242.9873773 -0.001360143 -0.654014108
L6_6988 303.0481602 551.8934081 -0.001313234 0.293920054
L6_6989 306.6920259 546.28331 0.002526667 0.29727914
L6_7033 467.0221147 299.4389902 0.002982227 0.580114209
L6_7034 470.6659803 293.828892 -0.001368098 0.581457843
L6_7042 499.8169056 248.9481066 0.001984405 -0.651998656
L6_7043 503.4607712 243.3380084 -0.001814965 -0.649311387
L6_7134 306.0847149 557.8541374 -0.001408874 0.28988915
L6_7135 309.7285806 552.2440393 0.002179894 0.291904602
L6_7180 473.702535 299.7896213 0.001218794 0.585488747
L6_7181 477.3464007 294.1795231 -0.003012083 0.586160564
L6_7189 506.4973259 249.2987377 0.000935589 -0.646624118
L6_7190 510.1411916 243.6886396 -0.002897999 -0.644608666
L6_7282 309.1212697 563.8148668 -0.001754893 0.285858247
L6_7283 312.7651353 558.2047686 0.002214841 0.287873698
L6_7328 476.7390897 305.7503506 0.004538388 0.587504199
L6_7329 480.3829554 300.1402525 0.000425115 0.590863285
L6_7330 484.026821 294.5301543 -0.003738926 0.59220692
L6_7338 513.1777463 249.6493689 0.000452305 -0.642593215
L6_7339 516.8216119 244.0392707 -0.003550292 -0.640577763
L6_7431 312.1578244 569.7755961 -0.00225141 0.281155526
L6_7432 315.80169 564.1654979 0.001727431 0.28249916
L6_7433 319.4455557 558.5553997 0.005825503 0.285186429
L6_7478 483.4195101 306.1009818 0.003449046 0.592878737
L6_7479 487.0633758 300.4908836 -0.000344673 0.594894189
L6_7487 516.214301 255.6100982 0.003618665 -0.637890494
L6_7488 519.8581666 250 -0.000678541 -0.637218677
L6_7489 523.5020323 244.3899018 -0.004748259 -0.636546859
L6_7581 315.1943791 575.7363254 -0.002604098 0.275780988
L6_7582 318.8382447 570.1262272 0.001367379 0.278468257
L6_7583 322.4821104 564.516129 0.005295133 0.280483708
L6_7629 490.0999305 306.4516129 0.002646985 0.598925092
L6_7630 493.7437961 300.8415147 -0.001460287 0.600268727
L6_7638 522.8947214 255.9607293 0.002661826 -0.635203225
L6_7639 526.538587 250.3506311 -0.001150617 -0.631172321
L6_7733 318.2309338 581.6970547 -0.002776959 0.272421901
L6_7734 321.8747994 576.0869565 0.000849503 0.274437353
L6_7782 496.7803508 306.802244 0.001461975 0.602955996
L6_7783 500.4242165 301.1921459 0.002574008 0.604299631
L6_7791 529.5751417 256.3113604 0.002242865 -0.629156869
L6_7792 533.2190074 250.7012623 -0.001551325 -0.627141418
L6_7886 321.2674885 587.657784 -0.003078321 0.268390998
L6_7887 324.9113542 582.0476858 0.000613101 0.270406449
L6_7935 499.8169056 312.7629734 0.004774334 0.606315082
L6_7936 503.4607712 307.1528752 0.000834091 0.6069869
L6_7937 507.1046369 301.542777 -0.003649248 0.607658717
L6_7945 536.2555621 256.6619916 0.001796595 -0.625125966
L6_7946 539.8994277 251.0518934 -0.002070713 -0.622438697
L6_8041 324.3040432 593.6185133 -0.003336951 0.26301646
L6_8042 327.9479089 588.0084151 0.000636847 0.265703729
L6_8091 506.4973259 313.1136045 0.003580665 0.610345986
L6_8092 510.1411916 307.5035063 -0.000836088 0.611017803
L6_8101 542.9359825 257.0126227 0.000681656 -0.619751428
L6_8102 546.5798481 251.4025245 -0.003265937 -0.618407793
L6_8197 327.3405979 599.5792426 -0.003577862 0.258985556
L6_8198 330.9844636 593.9691445 2.32088E-05 0.261001008
L6_8199 334.6283292 588.3590463 0.004176776 0.263688277
L6_8248 513.1777463 313.4642356 0.002330395 0.614376889
L6_8249 516.8216119 307.8541374 -0.001891019 0.616392341
L6_8257 545.9725372 262.973352 0.004013043 -0.617735976
L6_8258 549.6164028 257.3632539 0.000480669 -0.615048707
L6_8357 334.0210183 599.9298738 4.91826E-05 0.256970104
L6_8358 337.6648839 594.3197756 0.003969642 0.259657373
L6_8407 516.214301 319.4249649 0.005009959 0.619751428
L6_8408 519.8581666 313.8148668 0.000555672 0.619751428
L6_8409 523.5020323 308.2047686 -0.003633681 0.620423245
L6_8417 552.6529575 263.3239832 0.001578604 -0.611017803
L6_8418 556.2968232 257.713885 -0.002216657 -0.607658717
L6_8516 333.4137073 611.5007013 -0.004732988 0.249580114
L6_8517 337.057573 605.8906031 0.000599571 0.252939201
L6_8518 340.7014387 600.2805049 0.003363127 0.254954652
L6_8568 522.8947214 319.7755961 0.003293135 0.623110514
L6_8569 526.538587 314.1654979 -0.000667257 0.625125966
L6_8578 559.3333779 263.6746143 0.001810757 -0.605643265
L6_8579 562.9772436 258.0645161 -0.001972168 -0.602955996
L6_8678 336.4502621 617.4614306 -0.005324059 0.246221028
L6_8679 340.0941277 611.8513324 -0.001384667 0.248908297
L6_8680 343.7379934 606.2412342 0.002775333 0.250251931
L6_8731 529.5751417 320.1262272 0.00211956 0.627813235
L6_8732 533.2190074 314.516129 -0.002237626 0.628485052
L6_8741 566.0137983 264.0252454 0.002032433 -0.600268727
L6_8742 569.6576639 258.4151473 -0.002062962 -0.598253275
L6_8842 343.1306824 617.8120617 0.001749038 0.243533759
L6_8843 346.7745481 612.2019635 0.002221172 0.245549211
L6_8894 532.6116964 326.0869565 0.004851634 0.630500504
L6_8895 536.2555621 320.4768583 0.000593934 0.63385959
L6_8896 539.8994277 314.8667602 -0.003677117 0.634531407
L6_8905 572.6942186 264.3758766 0.00094689 -0.594894189
L6_8906 576.3380843 258.7657784 -0.00324949 -0.594222372
L6_9007 346.1672371 623.772791 -0.00223296 0.240174672
L6_9008 349.8111028 618.1626928 0.001970542 0.241518307
L6_9060 539.2921168 326.4375877 0.002939893 0.637890494
L6_9061 542.9359825 320.8274895 0.001460164 0.638562311
L6_9062 546.5798481 315.2173913 -0.005508271 0.639905946
L6_9070 575.7307733 270.3366059 0.004204482 -0.590191468
L6_9071 579.374639 264.7265077 -0.000311619 -0.590191468
L6_9072 583.0185047 259.1164095 -0.004442536 -0.589519651
L6_9173 349.2037918 629.7335203 -0.002597532 0.2334565
L6_9174 352.8476575 624.1234222 0.001373899 0.236815586
L6_9226 542.3286715 332.398317 0.005920678 0.640577763
L6_9227 545.9725372 326.7882188 0.001816186 0.642593215
L6_9228 549.6164028 321.1781206 -0.002580505 0.643936849
L6_9237 582.4111937 270.687237 0.002506802 -0.586160564
L6_9238 586.0550594 265.0771388 -0.001890741 -0.586832382
L6_9341 355.8842122 630.0841515 0.001267108 0.232784683
L6_9394 549.0090919 332.7489481 0.004727227 0.644608666
L6_9395 552.6529575 327.1388499 0.000799834 0.645952301
L6_9396 556.2968232 321.5287518 -0.003681084 0.647967753
L6_9405 589.0916141 271.0378682 6.65985E-05 -0.581457843
L6_9510 358.9207669 636.0448808 -0.001009185 0.228081962
L6_9564 555.6895122 333.0995792 0.0035373 0.64863957
L6_9565 559.3333779 327.4894811 -0.000409627 0.651326839
L6_9575 595.7720344 271.3884993 -0.002481087 -0.576755123
L6_9735 562.3699326 333.4502104 0.00197709 0.654685925
L6_9736 566.0137983 327.8401122 -0.002229449 0.655357743
L6_9745 598.8085892 277.3492286 -0.000455719 -0.572724219
L6_9907 565.4064873 339.4109397 0.004438035 0.657373194
L6_9908 569.050353 333.8008415 0.000539082 0.659388646
L6_9909 572.6942186 328.1907433 -0.004065346 0.660732281
L6_9917 601.8451439 283.3099579 0.003568838 -0.570708767
L6_9918 605.4890095 277.6998597 -0.00038547 -0.568693315
L6_10081 572.0869077 339.7615708 0.003196292 0.66341955
L6_10082 575.7307733 334.1514727 -0.001254975 0.664091367
L6_10091 608.5255642 283.6605891 0.003816215 -0.566006046
L6_10092 612.1694299 278.0504909 0.000118773 -0.563990595
L6_10093 615.8132955 272.4403927 -0.003165271 -0.559959691
L6_10257 578.7673281 340.112202 0.001427597 0.667450453
L6_10258 582.4111937 334.5021038 -0.002854167 0.668122271
L6_10267 615.2059846 284.0112202 0.004040812 -0.561975143
L6_10268 618.8498502 278.401122 0.000946688 -0.558616056
L6_10269 622.4937159 272.7910238 -0.002182512 -0.555928787
L6_10433 581.8038828 346.0729313 0.003713732 0.671481357
L6_10434 585.4477484 340.4628331 0.000469805 0.672153174
L6_10435 589.0916141 334.8527349 -0.004362351 0.674168626
L6_10444 621.886405 284.3618513 0.004946408 -0.556600605
L6_10445 625.5302706 278.7517532 0.001875416 -0.553913336
L6_10446 629.1741363 273.141655 -0.001253937 -0.551226067
L6_10558 391.7155578 649.368864 0.001590341 0.204568357
L6_10612 588.4843031 346.4235624 0.002854197 0.676855895
L6_10613 592.1281688 340.8134642 -0.001471474 0.677527712
L6_10624 632.210691 279.1023843 0.002759685 -0.549210615
L6_10625 635.8545566 273.4922861 0.001164294 -0.547195163
L6_10737 394.7521125 655.3295933 0.001230716 0.200537454
L6_10738 398.3959782 649.7194951 0.00517043 0.202552906
L6_10792 595.1647235 346.7741935 0.001867034 0.679543164
L6_10793 598.8085892 341.1640954 0.00198114 0.682230433
L6_10804 638.8911113 279.4530154 0.000313012 -0.543164259
L6_10917 394.1448016 666.9004208 -0.002659693 0.193819281
L6_10918 397.7886672 661.2903226 0.001217384 0.197850185
L6_10973 598.2012782 352.7349229 0.00428713 0.686261337
L6_10974 601.8451439 347.1248247 0.000133625 0.686933154
L6_10975 605.4890095 341.5147265 -0.004263203 0.68558952
L6_11100 400.8252219 667.2510519 0.001237761 0.193147464
L6_11156 604.8816986 353.085554 0.002074451 0.689620423
L6_11157 608.5255642 347.4754558 -0.001981652 0.691635875
L6_11168 648.6080864 285.7643759 0.001850117 -0.534430635
L6_11284 403.8617767 673.2117812 0.00125884 0.18911656
