ID row col Width ALBST
L6_5392 416.0079955 250.3506311 -0.00182842 0.321601104
L6_5409 477.9537116 154.9789621 0.003087859 -0.976535542
L6_5410 481.5975773 149.368864 -0.001185457 -0.977225673
L6_5473 238.6732003 502.1037868 0.002536002 0.089717046
L6_5520 419.0445502 256.3113604 0.00228548 0.323671498
L6_5521 422.6884159 250.7012623 -0.000921733 0.327122153
L6_5538 484.634132 155.3295933 0.0009517 -0.971014493
L6_5539 488.2779976 149.7194951 -0.003720824 -0.971014493
L6_5601 235.0293347 507.713885 0.000737308 0.085576259
L6_5650 425.7249706 256.6619916 0.003222979 0.329192547
L6_5651 429.3688362 251.0518934 0.000257052 0.331953071
L6_5667 487.6706867 161.2903226 0.003099752 -0.967563837
L6_5668 491.3145524 155.6802244 -0.001285545 -0.966873706
L6_5731 231.385469 513.3239832 -0.000479437 0.082125604
L6_5782 432.4053909 257.0126227 0.004158919 0.334023464
L6_5783 436.0492566 251.4025245 0.000279867 0.336783989
L6_5784 439.6931223 245.7924264 -0.003600143 0.339544513
L6_5799 494.3511071 161.6409537 0.000504362 -0.962732919
L6_5864 234.4220237 519.2847125 0.00100086 0.077984817
L6_5917 442.729677 251.7531557 0.000552242 0.341614907
L6_5918 446.3735426 246.1430575 -0.003361826 0.3436853
L6_5932 497.3876618 167.601683 0.001844563 -0.958592133
L6_5933 501.0315274 161.9915849 -0.002505249 -0.957902001
L6_5998 237.4585785 525.2454418 0.002392875 0.07384403
L6_6052 449.4100973 252.1037868 0.000812635 0.345755694
L6_6053 453.053963 246.4936886 -0.003110169 0.349206349
L6_6066 500.4242165 173.5624123 0.003615804 -0.953761215
L6_6067 504.0680821 167.9523142 -0.000724566 -0.953071084
L6_6133 233.8147128 530.85554 -0.000604123 0.070393375
L6_6134 240.4951332 531.2061711 0.003795031 0.069703244
L6_6189 456.0905177 252.454418 0.001005681 0.351276743
L6_6203 507.1046369 173.9130435 0.001457699 -0.948930297
L6_6204 510.7485025 168.3029453 -0.002822415 -0.948240166
L6_6270 236.8512675 536.8162693 0.000601014 0.065562457
L6_6327 462.7709381 252.8050491 0.001255711 0.35610766
L6_6340 510.1411916 179.8737728 0.0033226 -0.944099379
L6_6341 513.7850572 174.2636746 -0.001207439 -0.943409248
L6_6409 239.8878222 542.7769986 0.00104298 0.060731539
L6_6467 469.4513584 253.1556802 0.001519963 0.360938578
L6_6480 516.8216119 180.2244039 0.000827857 -0.939268461
L6_6549 242.9243769 548.7377279 0.001588285 0.056590752
L6_6608 476.1317788 253.5063114 0.001656203 0.36783989
L6_6620 519.8581666 186.1851332 0.00168934 -0.935127674
L6_6621 523.5020323 180.5750351 -0.002609276 -0.937198068
L6_6691 245.9609316 554.6984572 0.002054 0.053140097
L6_6751 482.8121992 253.8569425 0.000605438 0.371290545
L6_6763 526.538587 186.5357644 -0.000490717 -0.930986888
L6_6833 242.317066 560.3085554 -0.001471224 0.050379572
L6_6834 248.9974864 560.6591865 0.002266186 0.048309179
L6_6895 489.4926195 254.2075736 0.000900061 0.376121463
L6_6906 529.5751417 192.4964937 0.001747679 -0.927536232
L6_6907 533.2190074 186.8863955 0.00263866 -0.926846101
L6_6978 245.3536207 566.2692847 -0.00048325 0.045548654
L6_7040 492.5291742 260.1683029 0.004269321 0.378881988
L6_7041 496.1730399 254.5582048 0.00040332 0.380952381
L6_7052 536.2555621 192.8471248 0.000205519 -0.922705314
L6_7124 248.3901754 572.230014 0.000312579 0.041407867
L6_7187 499.2095946 260.5189341 0.003811534 0.383712905
L6_7188 502.8534603 254.9088359 -0.00059235 0.385783299
L6_7198 539.2921168 198.8078541 0.002247007 -0.915804003
L6_7199 542.9359825 193.197756 -0.002038942 -0.916494134
L6_7272 251.4267301 578.1907433 0.000993391 0.037267081
L6_7336 505.890015 260.8695652 0.002671586 0.388543823
L6_7337 509.5338806 255.259467 -0.001243524 0.391994479
L6_7347 545.9725372 199.1584853 0.000111006 -0.912353347
L6_7421 254.4632848 584.1514727 -0.001015255 0.032436163
L6_7486 512.5704353 261.2201964 0.001822381 0.394755003
L6_7487 516.214301 255.6100982 -0.002344147 0.396135266
L6_7496 549.0090919 205.1192146 0.001576214 -0.906832298
L6_7571 257.4998396 590.112202 0.001037978 0.028295376
L6_7637 519.2508557 261.5708275 0.001097814 0.398205659
L6_7647 555.6895122 205.4698457 -0.001158269 -0.902691511
L6_7722 253.8559739 595.7223001 -0.002866336 0.024154589
L6_7723 260.5363943 596.0729313 0.001238389 0.023464458
L6_7790 525.9312761 261.9214586 -7.20245E-05 0.403726708
L6_7799 558.726067 211.430575 0.000352193 -0.897860594
L6_7875 256.8925286 601.6830295 -0.002195757 0.020703934
L6_7876 263.572949 602.0336606 0.001737796 0.01863354
L6_7943 528.9678308 267.8821879 0.003369423 0.405797101
L6_7944 532.6116964 262.2720898 -0.000569362 0.409247757
L6_7953 565.4064873 211.7812062 -0.001861646 -0.893719807
L6_8030 259.9290833 607.6437588 0.002165402 0.015873016
L6_8031 266.6095037 607.9943899 0.001774721 0.013802622
L6_8099 535.6482511 268.2328191 0.002931269 0.41131815
L6_8100 539.2921168 262.6227209 0.000971647 0.413388544
L6_8108 568.443042 217.7419355 -0.000353845 -0.888198758
L6_8186 262.965638 613.6044881 -0.002135257 0.011732229
L6_8187 269.6460584 613.9551192 0.00181165 0.009661836
L6_8256 542.3286715 268.5834502 0.001842133 0.417529331
L6_8264 571.4795967 223.7026648 0.001899456 -0.884057971
L6_8265 575.1234624 218.0925666 -0.002484689 -0.88336784
L6_8346 272.6826131 619.9158485 0.001162675 0.00621118
L6_8416 549.0090919 268.9340813 -4.59232E-05 0.422360248
L6_8424 578.1600171 224.0532959 -0.000116397 -0.879227053
L6_8506 275.7191678 625.8765778 0.000920563 0.001380262
L6_8576 552.0456466 274.8948107 0.002767447 0.425810904
L6_8577 555.6895122 269.2847125 -0.001661578 0.426501035
L6_8584 581.1965718 230.0140252 0.001496454 -0.875086266
L6_8739 558.726067 275.2454418 0.000880063 0.430641822
L6_8747 587.8769922 230.3646564 -0.00113179 -0.869565217
L6_8903 565.4064873 275.5960729 -0.001008688 0.436162871
L6_8910 590.9135469 236.3253857 0.00118273 -0.866114562
L6_9068 568.443042 281.5568022 0.001141084 0.439613527
L6_9069 572.0869077 275.9467041 0.003146301 0.440303658
L6_9076 597.5939673 236.6760168 -0.00112254 -0.862663906
L6_9235 575.1234624 281.9074334 -0.000758813 0.445134576
L6_9242 600.630522 242.6367461 -0.000357583 -0.856452726
L6_9402 578.1600171 287.8681627 0.001413607 0.448585231
L6_9403 581.8038828 282.2580645 -0.002866834 0.449275362
L6_9409 603.6670767 248.5974755 0.002014848 -0.85300207
L6_9410 607.3109423 242.9873773 0.002267421 -0.852311939
L6_9572 584.8404375 288.2187938 -0.000791884 0.452726018
L6_9579 610.3474971 248.9481066 -0.000242478 -0.848171153
L6_9742 587.8769922 294.1795231 0.000784863 0.458247067
L6_9743 591.5208578 288.569425 -0.00339256 0.456866805
L6_9749 613.3840518 254.9088359 0.002296449 -0.844030366
L6_9750 617.0279174 249.2987377 -0.001994638 -0.843340235
L6_9915 594.5574126 294.5301543 -0.001747388 0.463077985
L6_9922 620.0644721 255.259467 0.000184511 -0.839889579
L6_10012 296.3677399 679.1725105 0.000951398 -0.03657695
L6_10088 597.5939673 300.4908836 0.000439646 0.46652864
L6_10089 601.2378329 294.8807854 -0.004180276 0.46652864
L6_10095 623.1010268 261.2201964 0.002016243 -0.835058661
L6_10096 626.7448925 255.6100982 -0.002511742 -0.835748792
L6_10263 600.630522 306.4516129 0.002353016 0.471359558
L6_10264 604.2743876 300.8415147 -0.002163965 0.470669427
L6_10271 629.7814472 261.5708275 -0.000615282 -0.830917874
L6_10362 295.7604289 690.743338 -0.001214439 -0.043478261
L6_10440 607.3109423 306.802244 0.000494737 0.475500345
L6_10447 632.8180019 267.5315568 0.001064412 -0.826777088
L6_10448 636.4618676 261.9214586 -0.003197173 -0.827467219
L6_10540 298.7969836 696.7040673 -0.0028929 -0.04899931
L6_10541 305.477404 697.0546985 0.000331627 -0.051069703
L6_10618 610.3474971 312.7629734 0.001959265 0.478951001
L6_10619 613.9913627 307.1528752 -0.00239781 0.479641132
L6_10626 639.4984223 267.8821879 0.001290153 -0.822636301
L6_10720 308.5139587 703.0154278 -0.00077692 -0.055900621
L6_10797 613.3840518 318.7237027 0.004092945 0.485162181
L6_10798 617.0279174 313.1136045 0.000612032 0.483781919
L6_10805 642.534977 273.8429173 -0.001016853 -0.816425121
L6_10901 311.5505134 708.9761571 -0.001206031 -0.060731539
L6_10902 318.2309338 709.3267882 0.002031057 -0.064182195
L6_10979 620.0644721 319.0743338 0.000983142 0.487922705
L6_10980 623.7083378 313.4642356 -0.003536099 0.487232574
L6_10987 649.2153974 274.1935484 -0.001502594 -0.813664596
L6_11083 314.5870681 714.9368864 -0.002249201 -0.063492063
L6_11084 321.2674885 715.2875175 -0.000271017 -0.06763285
L6_11161 623.1010268 325.0350631 0.002444421 0.493443754
L6_11162 626.7448925 319.4249649 -0.00214668 0.492753623
L6_11169 652.2519521 280.1542777 0.000203888 -0.808833678
L6_11268 324.3040432 721.2482468 0.001943535 -0.071773637
L6_11269 330.9844636 721.598878 0.000277034 -0.075224293
L6_11270 337.6648839 721.9495091 0.002795423 -0.078674948
L6_11345 626.1375816 330.9957924 0.003835331 0.497584541
L6_11346 629.7814472 325.3856942 -0.000601413 0.496204279
L6_11353 655.2885068 286.115007 0.001877672 -0.803312629
L6_11354 658.9323724 280.5049088 -0.002496423 -0.802622498
L6_11455 334.0210183 727.5596073 -0.001738904 -0.079365079
L6_11456 340.7014387 727.9102384 0.000488032 -0.082815735
L6_11457 347.381859 728.2608696 0.002505099 -0.086266391
L6_11532 632.8180019 331.3464236 0.000850047 0.502415459
L6_11533 636.4618676 325.7363254 0.003283465 0.500345066
L6_11540 661.9689272 286.4656381 -0.000763636 -0.799861974
L6_11643 343.7379934 733.8709677 -0.002025884 -0.086956522
L6_11644 350.4184137 734.2215989 -0.001379178 -0.091097308
L6_11645 357.0988341 734.57223 -0.000400761 -0.094547964
L6_11646 363.7792545 734.9228612 0.001887512 -0.098688751
L6_11719 635.8545566 337.3071529 0.002174283 0.505866115
L6_11720 639.4984223 331.6970547 -0.002344991 0.505175983
L6_11727 665.0054819 292.4263675 0.001200033 -0.795031056
L6_11834 360.1353888 740.5329593 -0.002510157 -0.09799862
L6_11835 366.8158092 740.8835905 -0.000622901 -0.102139406
L6_11836 373.4962295 741.2342216 0.001597274 -0.106280193
L6_11908 638.8911113 343.2678822 0.002655748 0.512077295
L6_11909 642.534977 337.657784 0.001407207 0.50931677
L6_11917 671.6859022 292.7769986 -0.001437396 -0.790890269
L6_12025 369.8523639 746.8443198 -0.002768782 -0.105590062
L6_12026 376.5327843 747.1949509 -0.000349384 -0.11042098
L6_12027 383.2132046 747.545582 0.001827689 -0.113181504
L6_12099 645.5715317 343.6185133 -0.000474226 0.514837819
L6_12107 674.7224569 298.7377279 0.000263533 -0.783988958
L6_12218 379.569339 753.1556802 -0.002391193 -0.113871636
L6_12219 386.2497593 753.5063114 0.000389622 -0.118012422
L6_12291 648.6080864 349.5792426 0.000482657 0.519668737
L6_12292 652.2519521 343.9691445 -0.003603594 0.518288475
L6_12299 677.7590117 304.6984572 0.001869701 -0.781228433
L6_12411 382.6058937 759.1164095 -0.004654463 -0.118702553
L6_12412 389.286314 759.4670407 -0.002073038 -0.122153209
L6_12413 392.9301797 753.8569425 0.001990438 -0.121463078
L6_12484 651.6446411 355.5399719 0.001006874 0.525879917
L6_12485 655.2885068 349.9298738 -0.002642665 0.523809524
L6_12493 684.439432 305.0490884 0.000305152 -0.776397516
L6_12607 392.3228688 765.42777 -0.004524544 -0.125603865
L6_12608 395.9667344 759.8176718 0.000127908 -0.125603865
L6_12679 654.6811958 361.5007013 0.001378769 0.529330573
L6_12680 658.3250615 355.8906031 -0.002717539 0.527950311
L6_12688 687.4759867 311.0098177 0.002226677 -0.770186335
L6_12804 399.0032891 765.7784011 -0.002361254 -0.129744651
L6_12805 402.6471548 760.1683029 0.002004628 -0.130434783
L6_12876 661.3616162 361.8513324 0.002203454 0.53347136
L6_12885 694.1564071 311.3604488 -0.000835942 -0.766045549
L6_13002 402.0398438 771.7391304 -0.004734446 -0.134575569
L6_13003 405.6837095 766.1290323 -0.000235747 -0.133195307
L6_13074 664.3981709 367.8120617 -0.00086466 0.538992409
L6_13083 697.1929618 317.3211781 -0.002214682 -0.761214631
L6_13202 408.7202642 772.0897616 -0.002134313 -0.138026225
L6_13203 412.3641299 766.4796634 0.001977794 -0.137336094
L6_13273 667.4347256 373.772791 0.000420447 0.543133195
L6_13403 415.4006846 772.4403927 0.000474993 -0.140786749
L6_13474 674.115146 374.1234222 -0.00246412 0.547273982
L6_13605 418.4372393 778.401122 -0.001977151 -0.144927536
L6_13606 422.0811049 772.7910238 0.002336918 -0.145617667
L6_13676 677.1517007 380.0841515 0.000640668 0.5521049
L6_13809 425.1176596 778.7517532 -0.000525124 -0.148378192
L6_13879 680.1882554 386.0448808 0.000561066 0.556935818
L6_13888 712.9830463 335.5539972 -0.001206705 -0.739130435
L6_14014 428.1542144 784.7124825 -0.003228237 -0.152518979
L6_14015 431.79808 779.1023843 0.001316997 -0.15320911
L6_14023 460.9490052 734.2215989 0.001227834 0.998619738
L6_14085 686.8686758 386.3955119 -0.002212224 0.560386473
L6_14093 716.019601 341.5147265 0.000335175 -0.734989648
L6_14221 434.8346347 785.0631136 -0.001635263 -0.155969634
L6_14222 438.4785004 779.4530154 0.002652031 -0.156659765
L6_14229 463.98556 740.1823282 -0.001660858 0.995859213
L6_14230 467.6294256 734.57223 0.002405162 0.994478951
L6_14291 689.9052305 392.3562412 0.001295055 0.565217391
L6_14299 719.0561557 347.4754558 0.000729355 -0.729468599
L6_14430 441.5150551 785.4137447 -0.000455939 -0.160110421
L6_14438 470.6659803 740.5329593 -0.000434078 0.991718427
L6_14499 692.9417852 398.3169705 0.00022241 0.569358178
L6_14507 722.0927104 353.4361851 0.002617711 -0.725327812
L6_14508 725.7365761 347.826087 -0.001920202 -0.726017943
L6_14640 444.5516098 791.3744741 -0.00287725 -0.164251208
L6_14641 448.1954755 785.7643759 0.00154876 -0.164941339
L6_14649 477.3464007 740.8835905 -0.00065498 0.98757764
L6_14709 695.9783399 404.2776999 0.000730662 0.574879227
L6_14710 699.6222056 398.6676017 -0.003396767 0.573498965
L6_14718 728.7731308 353.7868163 0.000214848 -0.720496894
L6_14853 451.2320302 791.7251052 -0.00120127 -0.167701863
L6_14854 454.8758958 786.115007 0.003335836 -0.168391994
L6_14862 484.026821 741.2342216 0.000528812 0.982746722
L6_14921 699.0148946 410.2384292 0.001092096 0.579020014
L6_14922 702.6587603 404.628331 -0.00296332 0.578329883
L6_14930 731.8096855 359.7475456 0.001597218 -0.714975845
L6_14931 735.4535512 354.1374474 -0.002601906 -0.716356108
L6_15067 457.9124505 792.0757363 -0.000631876 -0.17184265
L6_15075 487.0633758 747.1949509 -0.00296635 0.979986197
L6_15076 490.7072414 741.5848527 0.001091811 0.978605935
L6_15135 705.695315 410.5890603 -0.002495695 0.582470669
L6_15144 738.4901059 360.0981767 -0.001202037 -0.712215321
L6_15282 460.9490052 798.0364656 -0.002217536 -0.175293306
L6_15283 464.5928709 792.4263675 0.001822662 -0.176673568
L6_15291 493.7437961 747.545582 -0.001959053 0.97515528
L6_15292 497.3876618 741.9354839 0.002131773 0.973775017
L6_15350 708.7318697 416.5497896 -0.001910779 0.585921325
L6_15359 741.5266606 366.058906 -0.00105438 -0.708074534
L6_15499 467.6294256 798.3870968 -0.000990852 -0.179434092
L6_15508 500.4242165 747.8962132 -0.000735152 0.971014493
L6_15566 711.7684244 422.5105189 -0.001266333 0.592132505
L6_15575 744.5632153 372.0196353 -0.000388929 -0.702553485
L6_15717 474.309846 798.7377279 -0.000552211 -0.183574879
L6_15726 507.1046369 748.2468443 -0.000185029 0.966873706
L6_15783 714.8049791 428.4712482 -0.000664668 0.596963423
L6_15792 747.59977 377.9803647 0.001394343 -0.697722567
L6_15937 480.9902663 799.088359 0.000629188 -0.188405797
L6_15946 513.7850572 748.5974755 0.001109243 0.962732919
L6_16001 714.1976682 440.0420757 0.003923237 0.603864734
L6_16002 717.8415339 434.4319776 -0.000406979 0.602484472
L6_16012 754.2801904 378.3309958 -0.000996864 -0.692201518
L6_16157 484.026821 805.0490884 -0.002873979 -0.191166322
L6_16158 487.6706867 799.4389902 0.001172527 -0.192546584
L6_16166 516.8216119 754.5582048 -0.002458712 0.959972395
L6_16167 520.4654776 748.9481066 0.001740156 0.958592133
L6_16222 720.8780886 440.3927069 0.000283778 0.605935128
L6_16223 724.5219542 434.7826087 -0.003830052 0.604554865
L6_16232 757.3167451 384.2917251 -0.001031849 -0.685990338
L6_16380 490.7072414 805.3997195 -0.001881146 -0.195997239
L6_16381 494.3511071 799.7896213 0.002228793 -0.197377502
L6_16389 523.5020323 754.9088359 -0.002036682 0.955141477
L6_16390 527.145898 749.2987377 0.002380872 0.954451346
L6_16444 723.9146433 446.3534362 0.00025093 0.611456177
L6_16445 727.5585089 440.743338 -0.003866327 0.610075914
L6_16454 760.3532998 390.2524544 0.000299674 -0.681849551
L6_16604 497.3876618 805.7503506 -0.000668389 -0.200138026
L6_16613 530.1824527 755.259467 -0.00087827 0.95100069
L6_16614 533.8263183 749.6493689 0.003580448 0.950310559
L6_16667 726.951198 452.3141655 0.000219416 0.616977226
L6_16668 730.5950636 446.7040673 -0.003545012 0.614906832
L6_16677 763.3898545 396.2131837 0.000446043 -0.67494824
L6_16830 504.0680821 806.1009818 -8.40502E-05 -0.204278813
L6_16839 536.862873 755.6100982 0.00028524 0.946169772
L6_16892 729.9877527 458.2748948 0.000723885 0.622498275
L6_16893 733.6316184 452.6647966 -0.003326594 0.619047619
L6_16902 766.4264092 402.173913 0.001354884 -0.670117322
L6_16903 770.0702749 396.5638149 -0.002978759 -0.672877847
L6_17057 510.7485025 806.4516129 0.000640367 -0.2084196
L6_17066 543.5432934 755.9607293 0.000783432 0.941338854
L6_17118 733.0243074 464.2356241 0.001086544 0.626639061
L6_17119 736.6681731 458.6255259 -0.002968865 0.62594893
L6_17128 769.462964 408.1346424 0.002288204 -0.664596273
L6_17129 773.1068296 402.5245442 -0.001775087 -0.665976536
L6_17285 513.7850572 812.4123422 -0.002359631 -0.211180124
L6_17286 517.4289229 806.802244 0.001809138 -0.212560386
L6_17294 546.5798481 761.9214586 -0.00272181 0.939268461
L6_17295 550.2237138 756.3113604 0.001175565 0.937198068
L6_17346 736.0608621 470.1963534 0.001049644 0.631469979
L6_17347 739.7047278 464.5862553 -0.002736584 0.629399586
L6_17357 776.1433843 408.4852735 -0.000368754 -0.660455487
L6_17515 520.4654776 812.7629734 -0.001258377 -0.215320911
L6_17524 553.2602685 762.2720898 -0.002315158 0.934437543
L6_17525 556.9041341 756.6619916 0.001614888 0.93236715
L6_17576 742.7412825 470.5469846 -0.00156514 0.635610766
L6_17586 779.179939 414.4460028 0.001147243 -0.657004831
L6_17744 527.145898 813.1136045 -0.001462135 -0.220151829
L6_17753 559.9406888 762.6227209 -0.002301298 0.928916494
L6_17754 563.5845545 757.0126227 0.002081523 0.927536232
L6_17814 782.2164937 420.4067321 0.001262454 -0.65010352
L6_17971 533.8263183 813.4642356 -0.001017599 -0.224982747
L6_17980 566.6211092 762.973352 -0.002068596 0.925465839
L6_17981 570.2649749 757.3632539 0.002398892 0.924775707
L6_18030 748.8143919 482.4684432 0.001889861 0.644582471
L6_18040 785.2530485 426.3674614 0.001531063 -0.645962733
L6_18041 788.8969141 420.7573633 -0.00217542 -0.648033126
L6_18195 540.5067387 813.8148668 -0.001297932 -0.229813665
L6_18204 573.3015296 763.3239832 -0.001617297 0.921325052
L6_18253 751.8509466 488.4291725 0.001512414 0.652173913
L6_18254 755.4948123 482.8190743 -0.001904896 0.649413389
L6_18264 791.9334688 426.7180926 -0.001600983 -0.642512077
L6_18418 547.1871591 814.1654979 -0.001500049 -0.233954451
L6_18419 550.8310247 808.5553997 0.002380084 -0.236714976
L6_18427 579.9819499 763.6746143 -0.001155771 0.916494134
L6_18475 754.8875013 494.3899018 0.000813558 0.6563147
L6_18476 758.531367 488.7798036 -0.00257849 0.653554175
L6_18486 794.9700235 432.6788219 0.000222618 -0.637681159
L6_18637 553.8675794 814.516129 -0.001738862 -0.238785369
L6_18638 557.5114451 808.9060309 0.002161701 -0.241545894
L6_18646 586.6623703 764.0252454 -0.000744933 0.911663216
L6_18693 757.924056 500.3506311 0.000451204 0.661835749
L6_18694 761.5679217 494.740533 0.003846766 0.657004831
L6_18704 798.0065782 438.6395512 0.000441398 -0.632850242
L6_18856 560.5479998 814.8667602 -0.002002881 -0.243616287
L6_18857 564.1918654 809.256662 0.001733394 -0.247066943
L6_18865 593.3427907 764.3758766 -0.000978562 0.907522429
L6_18910 757.3167451 511.9214586 0.001957947 0.669427191
L6_18911 760.9606108 506.3113604 -0.000815698 0.665976536
L6_18912 764.6044764 500.7012623 -0.004488072 0.663906142
L6_18922 801.043133 444.6002805 0.00041534 -0.627329193
L6_19074 567.2284202 815.2173913 -0.002701003 -0.246376812
L6_19075 570.8722858 809.6072931 0.000284991 -0.250517598
L6_19083 600.023211 764.7265077 -0.001191624 0.902691511
L6_19127 760.3532998 517.8821879 0.001139344 0.674258109
L6_19128 763.9971655 512.2720898 -0.002076943 0.670117322
L6_19293 573.9088405 815.5680224 -0.003843181 -0.252587992
L6_19294 577.5527062 809.9579243 0.000310054 -0.255348516
L6_19302 606.7036314 765.0771388 -0.002178441 0.898550725
L6_19303 610.3474971 759.4670407 0.001084784 0.895100069
L6_19345 763.3898545 523.8429173 -0.00029007 0.679089027
L6_19346 767.0337202 518.2328191 -0.002833698 0.67494824
L6_19357 807.1162424 456.5217391 -0.001497317 -0.617667357
L6_19511 580.5892609 815.9186536 -0.004458414 -0.255348516
L6_19512 584.2331265 810.3085554 -0.000917294 -0.259489303
L6_19521 617.0279174 759.8176718 -0.000906466 0.890959282
L6_19522 620.6717831 754.2075736 0.001940407 0.887508627
L6_19561 762.7825436 535.4137447 0.002238751 0.686680469
L6_19562 766.4264092 529.8036466 -0.000993692 0.683229814
L6_19563 770.0702749 524.1935484 -0.004226094 0.679779158
L6_19573 806.5089314 468.0925666 -0.000356992 -0.608695652
L6_19574 810.1527971 462.4824684 -0.002888144 -0.612836439
